OBJECTID,lat,long,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
1494,33.378234,-112.00138,"WB BASELINE RD NS 38TH PL
",E,111070,SHELTERS,-12467936.59,3945616.489
1495,33.378234,-112.00138,"WB BASELINE RD NS 38TH PL
",W,64582,SHELTERS,-12467936.59,3945616.489
1496,33.640791,-112.007954,"WB BELL RD FS 34TH WY
",E,122639,SHELTERS,-12468668.4,3980670.415
1497,33.640791,-112.007954,"WB BELL RD FS 34TH WY
",W,69352,SHELTERS,-12468668.4,3980670.415
1498,33.640693,-112.005006,"WB BELL RD FS 36TH ST
",E,117010,SHELTERS,-12468340.23,3980657.312
1499,33.640693,-112.005006,"WB BELL RD FS 36TH ST
",W,69352,SHELTERS,-12468340.23,3980657.312
1500,33.640518,-112.05814,"WB BELL RD FS 12TH ST
",E,79546,SHELTERS,-12474255.08,3980633.912
1501,33.640518,-112.05814,"WB BELL RD FS 12TH ST
",W,49803,SHELTERS,-12474255.08,3980633.912
1502,33.640492,-112.048805,"WB BELL RD FS 16TH ST
",E,84425,SHELTERS,-12473215.92,3980630.435
1503,33.640492,-112.048805,"WB BELL RD FS 16TH ST
",W,49226,SHELTERS,-12473215.92,3980630.435
1504,33.640695,-112.027205,"WB BELL RD FS 26TH ST
",E,113072,SHELTERS,-12470811.42,3980657.579
1505,33.640695,-112.027205,"WB BELL RD FS 26TH ST
",W,64796,SHELTERS,-12470811.42,3980657.579
1506,33.640693,-112.022706,"WB BELL RD FS 28TH ST
",E,113072,SHELTERS,-12470310.59,3980657.312
1507,33.640693,-112.022706,"WB BELL RD FS 28TH ST
",W,64796,SHELTERS,-12470310.59,3980657.312
1508,33.640728,-112.018479,"WB BELL RD FS 30TH ST
",E,113072,SHELTERS,-12469840.04,3980661.992
1509,33.640728,-112.018479,"WB BELL RD FS 30TH ST
",W,64820,SHELTERS,-12469840.04,3980661.992
1510,33.640759,-112.01397,"WB BELL RD FS 32ND ST
",E,114328,SHELTERS,-12469338.1,3980666.137
1511,33.640759,-112.01397,"WB BELL RD FS 32ND ST
",W,64820,SHELTERS,-12469338.1,3980666.137
1512,33.640454,-112.070263,"WB BELL RD FS 3RD ST
",E,99468,SHELTERS,-12475604.61,3980625.354
1513,33.640454,-112.070263,"WB BELL RD FS 3RD ST
",W,57753,SHELTERS,-12475604.61,3980625.354
1514,33.640744,-111.980657,"WB BELL RD FS 47TH ST
",E,92119,SHELTERS,-12465629.72,3980664.131
1515,33.640744,-111.980657,"WB BELL RD FS 47TH ST
",W,55312,SHELTERS,-12465629.72,3980664.131
1516,33.640694,-111.943206,"WB BELL RD FS 64TH ST
",E,84569,SHELTERS,-12461460.69,3980657.445
1517,33.640694,-111.943206,"WB BELL RD FS 64TH ST
",W,49710,SHELTERS,-12461460.69,3980657.445
1518,33.639993,-111.934006,"WB BELL RD FS 68TH ST
",E,72232,SHELTERS,-12460436.55,3980563.713
1519,33.639993,-111.934006,"WB BELL RD FS 68TH ST
",W,42884,SHELTERS,-12460436.55,3980563.713
1520,33.640371,-112.06621,"WB BELL RD FS 7TH ST
",E,93858,SHELTERS,-12475153.43,3980614.256
1521,33.640371,-112.06621,"WB BELL RD FS 7TH ST
",W,59296,SHELTERS,-12475153.43,3980614.256
1522,33.640699,-112.03134,"WB BELL RD FS CAVE CREEK RD
",E,96293,SHELTERS,-12471271.72,3980658.114
1523,33.640699,-112.03134,"WB BELL RD FS CAVE CREEK RD
",W,56970,SHELTERS,-12471271.72,3980658.114
1524,33.640627,-111.978006,"WB BELL RD FS TATUM BLVD
",E,92124,SHELTERS,-12465334.61,3980648.487
1525,33.640627,-111.978006,"WB BELL RD FS TATUM BLVD
",W,54933,SHELTERS,-12465334.61,3980648.487
1526,33.523785,-112.048011,"WB BETHANY HOME RD FS 16TH ST
",S,64191,BENCHES,-12473127.53,3965035.83
1527,33.523812,-112.06551,"WB BETHANY HOME RD FS 7TH ST
",E,71013,SHELTERS,-12475075.51,3965039.435
1528,33.523812,-112.06551,"WB BETHANY HOME RD FS 7TH ST
",W,42574,SHELTERS,-12475075.51,3965039.435
1529,33.40708,-112.013204,"WB BROADWAY RD FS 32ND ST
",E,69748,SHELTERS,-12469252.83,3949462.52
1530,33.40708,-112.013204,"WB BROADWAY RD FS 32ND ST
",W,41621,SHELTERS,-12469252.83,3949462.52
1531,33.407208,-112.008641,"WB BROADWAY RD FS 34TH ST
",E,62746,SHELTERS,-12468744.88,3949479.589
1532,33.407208,-112.008641,"WB BROADWAY RD FS 34TH ST
",W,37712,SHELTERS,-12468744.88,3949479.589
1533,33.407194,-112.004507,"WB BROADWAY RD FS 36TH ST
",E,62746,SHELTERS,-12468284.69,3949477.722
1534,33.407194,-112.004507,"WB BROADWAY RD FS 36TH ST
",W,37712,SHELTERS,-12468284.69,3949477.722
1535,33.407382,-111.995882,"WB BROADWAY RD FS 40TH ST
",E,62746,SHELTERS,-12467324.56,3949502.793
1536,33.407382,-111.995882,"WB BROADWAY RD FS 40TH ST
",W,37712,SHELTERS,-12467324.56,3949502.793
1537,33.406774,-112.0688,"WB BROADWAY RD FS 4TH ST
",S,36478,BENCHES,-12475441.75,3949421.715
1538,33.436902,-112.055194,"WB BUCKEYE RD FS 13TH ST
",E,52887,SHELTERS,-12473927.14,3953440.024
1539,33.436902,-112.055194,"WB BUCKEYE RD FS 13TH ST
",W,32032,SHELTERS,-12473927.14,3953440.024
1540,33.436978,-112.04825,"WB BUCKEYE RD FS 16TH ST
",E,52887,SHELTERS,-12473154.13,3953450.162
1541,33.436978,-112.04825,"WB BUCKEYE RD FS 16TH ST
",SW,32032,SHELTERS,-12473154.13,3953450.162
1542,33.552967,-112.056103,"EB NORTHERN AVE FS 12TH ST
",N,64932,BENCHES,-12474028.33,3968933.206
1543,33.596889,-112.024814,"WB CACTUS RD FS 27TH ST
",E,112670,SHELTERS,-12470545.25,3974801.653
1544,33.596889,-112.024814,"WB CACTUS RD FS 27TH ST
",W,66074,SHELTERS,-12470545.25,3974801.653
1545,33.597078,-112.005004,"WB CACTUS RD FS 36TH ST
",E,121344,SHELTERS,-12468340.01,3974826.912
1546,33.597078,-112.005004,"WB CACTUS RD FS 36TH ST
",W,74251,SHELTERS,-12468340.01,3974826.912
1547,33.599292,-111.988506,"WB CACTUS RD FS PARADISE VILLAGE PKY
",E,107319,SHELTERS,-12466503.46,3975122.806
1548,33.599292,-111.988506,"WB CACTUS RD FS PARADISE VILLAGE PKY
",W,61294,SHELTERS,-12466503.46,3975122.806
1549,33.50927,-112.051309,"WB CAMELBACK RD FS 14TH PL
",S,76132,BENCHES,-12473494.66,3963097.781
1550,33.553046,-112.054002,"EB NORTHERN AVE FS 13TH ST
",W,90073,SHELTERS,-12473794.44,3968943.759
1551,33.553046,-112.054002,"EB NORTHERN AVE FS 13TH ST
",E,54601,SHELTERS,-12473794.44,3968943.759
1552,33.509868,-112.017809,"WB CAMELBACK RD MB 31ST ST
",E,104720,SHELTERS,-12469765.46,3963177.62
1553,33.509868,-112.017809,"WB CAMELBACK RD MB 31ST ST
",W,61057,SHELTERS,-12469765.46,3963177.62
1554,33.509371,-112.069436,"WB CAMELBACK RD FS 3RD ST
",S,67144,BENCHES,-12475512.55,3963111.266
1555,33.509273,-112.06081,"WB CAMELBACK RD FS 10TH ST
",S,74439,BENCHES,-12474552.31,3963098.182
1556,33.50937,-112.048403,"WB CAMELBACK RD FS 16TH ST
",E,105543,SHELTERS,-12473171.17,3963111.132
1557,33.50937,-112.048403,"WB CAMELBACK RD FS 16TH ST
",W,61512,SHELTERS,-12473171.17,3963111.132
1558,33.509354,-112.043683,"WB CAMELBACK RD FS 18TH ST
",E,124952,SHELTERS,-12472645.74,3963108.996
1559,33.509354,-112.043683,"WB CAMELBACK RD FS 18TH ST
",W,76876,SHELTERS,-12472645.74,3963108.996
1560,33.509362,-112.039738,"WB CAMELBACK RD FS 20TH ST
",E,127257,SHELTERS,-12472206.58,3963110.064
1561,33.509362,-112.039738,"WB CAMELBACK RD FS 20TH ST
",W,70457,SHELTERS,-12472206.58,3963110.064
1562,33.509411,-112.035003,"WB CAMELBACK RD FS 22ND ST
",S,86679,BENCHES,-12471679.49,3963116.606
1563,33.509431,-112.030814,"WB CAMELBACK RD FS 24TH ST
",E,121533,SHELTERS,-12471213.17,3963119.276
1564,33.509431,-112.030814,"WB CAMELBACK RD FS 24TH ST
",W,75730,SHELTERS,-12471213.17,3963119.276
1565,33.509671,-112.026183,"WB CAMELBACK RD FS 26TH ST
",E,104720,SHELTERS,-12470697.65,3963151.319
1566,33.509671,-112.026183,"WB CAMELBACK RD FS 26TH ST
",W,61057,SHELTERS,-12470697.65,3963151.319
1567,33.509793,-112.022307,"WB CAMELBACK RD FS 28TH ST
",E,106617,SHELTERS,-12470266.17,3963167.607
1568,33.509793,-112.022307,"WB CAMELBACK RD FS 28TH ST
",W,62172,SHELTERS,-12470266.17,3963167.607
1569,33.509993,-112.013505,"WB CAMELBACK RD FS 32ND ST
",E,106617,SHELTERS,-12469286.34,3963194.309
1570,33.509993,-112.013505,"WB CAMELBACK RD FS 32ND ST
",W,62172,SHELTERS,-12469286.34,3963194.309
1571,33.509931,-111.995811,"WB CAMELBACK RD FS 40TH ST
",E,107949,SHELTERS,-12467316.65,3963186.031
1572,33.509931,-111.995811,"WB CAMELBACK RD FS 40TH ST
",W,65914,SHELTERS,-12467316.65,3963186.031
1573,33.509694,-111.987806,"WB CAMELBACK RD FS 44TH ST
",E,109266,SHELTERS,-12466425.54,3963154.389
1574,33.509694,-111.987806,"WB CAMELBACK RD FS 44TH ST
",W,65044,SHELTERS,-12466425.54,3963154.389
1575,33.50942,-111.98249,"WB CAMELBACK RD FS 45TH PL
",E,92892,SHELTERS,-12465833.76,3963117.808
1576,33.50942,-111.98249,"WB CAMELBACK RD FS 45TH PL
",W,54396,SHELTERS,-12465833.76,3963117.808
1577,33.501882,-111.961207,"WB CAMELBACK RD FS 56TH ST
",S,78180,BENCHES,-12463464.55,3962111.458
1578,33.502195,-111.943807,"WB CAMELBACK RD FS 64TH ST
",S,50399,BENCHES,-12461527.59,3962153.243
1579,33.502195,-111.943807,WB CAMELBACK RD FS 64TH ST,E,0,SHELTERS,-12461527.59,3962153.243
1580,33.502195,-111.943807,WB CAMELBACK RD FS 64TH ST,W,0,SHELTERS,-12461527.59,3962153.243
1581,33.509281,-112.065705,"WB CAMELBACK RD FS 7TH ST
",E,95544,SHELTERS,-12475097.22,3963099.25
1582,33.509281,-112.065705,"WB CAMELBACK RD FS 7TH ST
",W,57215,SHELTERS,-12475097.22,3963099.25
1583,33.552593,-112.064556,"EB NORTHERN AVE FS 7TH ST
",W,98256,SHELTERS,-12474969.31,3968883.249
1584,33.552593,-112.064556,"EB NORTHERN AVE FS 7TH ST
",E,59341,SHELTERS,-12474969.31,3968883.249
1585,33.501995,-111.952507,"WB CAMELBACK RD FS JOKAKE RD
",E,70969,BENCHES,-12462496.07,3962126.543
1586,33.501995,-111.952507,WB CAMELBACK RD FS JOKAKE RD,E,0,SHELTERS,-12462496.07,3962126.543
1587,33.501995,-111.952507,WB CAMELBACK RD FS JOKAKE RD,W,0,SHELTERS,-12462496.07,3962126.543
1588,33.552683,-112.073314,"EB NORTHERN AVE FS CENTRAL AVE
",W,77839,SHELTERS,-12475944.25,3968895.27
1589,33.552683,-112.073314,"EB NORTHERN AVE FS CENTRAL AVE
",E,46179,SHELTERS,-12475944.25,3968895.27
1590,33.305351,-111.980811,"WB CHANDLER BLVD FS 48TH ST
",E,96893,SHELTERS,-12465646.86,3935904.693
1591,33.305351,-111.980811,"WB CHANDLER BLVD FS 48TH ST
",W,57681,SHELTERS,-12465646.86,3935904.693
1592,33.349127,-111.976442,"WB ELLIOT RD FS 51ST ST
",S,48083,BENCHES,-12465160.5,3941736.952
1593,33.638325,-111.925883,"WB BELL RD FS-1 SCOTTSDALE RD
",E,72424,SHELTERS,-12459532.3,3980340.684
1594,33.638325,-111.925883,"WB BELL RD FS-1 SCOTTSDALE RD
",W,43361,SHELTERS,-12459532.3,3980340.684
1595,33.538294,-112.048006,"WB GLENDALE AVE FS 16TH ST
",E,101553,SHELTERS,-12473126.97,3966973.402
1596,33.538294,-112.048006,"WB GLENDALE AVE FS 16TH ST
",W,60143,SHELTERS,-12473126.97,3966973.402
1597,33.538353,-112.04371,"WB GLENDALE AVE FS 18TH ST
",E,105513,SHELTERS,-12472648.74,3966981.282
1598,33.538353,-112.04371,"WB GLENDALE AVE FS 18TH ST
",W,62206,SHELTERS,-12472648.74,3966981.282
1599,33.538351,-112.065709,"WB GLENDALE AVE FS 7TH ST
",E,90196,SHELTERS,-12475097.66,3966981.015
1600,33.538351,-112.065709,"WB GLENDALE AVE FS 7TH ST
",W,53190,SHELTERS,-12475097.66,3966981.015
1601,33.494824,-112.03951,"WB INDIAN SCHOOL RD FS 20TH ST
",E,117411,SHELTERS,-12472181.2,3961169.269
1602,33.494824,-112.03951,"WB INDIAN SCHOOL RD FS 20TH ST
",W,69400,SHELTERS,-12472181.2,3961169.269
1603,33.494881,-112.030808,"WB INDIAN SCHOOL RD FS 24TH ST
",E,117411,SHELTERS,-12471212.5,3961176.877
1604,33.494881,-112.030808,"WB INDIAN SCHOOL RD FS 24TH ST
",W,69400,SHELTERS,-12471212.5,3961176.877
1605,33.495261,-112.013698,"WB INDIAN SCHOOL RD FS 32ND ST
",E,115416,SHELTERS,-12469307.82,3961227.603
1606,33.495261,-112.013698,"WB INDIAN SCHOOL RD FS 32ND ST
",W,66360,SHELTERS,-12469307.82,3961227.603
1607,33.495189,-112.000308,"WB INDIAN SCHOOL RD FS 38TH ST
",E,93522,SHELTERS,-12467817.26,3961217.991
1608,33.495189,-112.000308,"WB INDIAN SCHOOL RD FS 38TH ST
",W,54362,SHELTERS,-12467817.26,3961217.991
1609,33.49493,-111.987315,"WB INDIAN SCHOOL RD FS 44TH ST
",E,116308,SHELTERS,-12466370.88,3961183.418
1610,33.49493,-111.987315,"WB INDIAN SCHOOL RD FS 44TH ST
",W,68702,SHELTERS,-12466370.88,3961183.418
1611,33.493879,-111.973225,"WB INDIAN SCHOOL RD FS 50TH ST
",E,65064,SHELTERS,-12464802.39,3961043.124
1612,33.493879,-111.973225,"WB INDIAN SCHOOL RD FS 50TH ST
",W,39169,SHELTERS,-12464802.39,3961043.124
1613,33.491847,-111.969169,"WB INDIAN SCHOOL RD FS 52ND ST
",S,49359,BENCHES,-12464350.88,3960771.885
1614,33.494698,-111.978999,"WB INDIAN SCHOOL RD FS ARCADIA DR
",E,85746,SHELTERS,-12465445.15,3961152.449
1615,33.494698,-111.978999,"WB INDIAN SCHOOL RD FS ARCADIA DR
",W,50438,SHELTERS,-12465445.15,3961152.449
1616,33.378026,-111.99483,"EB BASELINE RD FS 41ST ST
",W,135695,SHELTERS,-12467207.45,3945588.761
1617,33.378026,-111.99483,"EB BASELINE RD FS 41ST ST
",E,78542,SHELTERS,-12467207.45,3945588.761
1618,33.319748,-111.979804,"EB RAY RD FS 48TH ST
",W,88649,SHELTERS,-12465534.76,3937822.476
1619,33.319748,-111.979804,"EB RAY RD FS 48TH ST
",E,50775,SHELTERS,-12465534.76,3937822.476
1620,33.465788,-112.061207,"WB MCDOWELL RD FS 10TH ST
",E,73298,SHELTERS,-12474596.5,3957293.993
1621,33.465788,-112.061207,"WB MCDOWELL RD FS 10TH ST
",W,43809,SHELTERS,-12474596.5,3957293.993
1622,33.465796,-112.056836,"WB MCDOWELL RD FS 12TH ST
",E,72314,SHELTERS,-12474109.92,3957295.06
1623,33.465796,-112.056836,"WB MCDOWELL RD FS 12TH ST
",W,42911,SHELTERS,-12474109.92,3957295.06
1624,33.465832,-112.043808,"WB MCDOWELL RD FS 18TH ST
",E,92053,SHELTERS,-12472659.65,3957299.864
1625,33.465832,-112.043808,"WB MCDOWELL RD FS 18TH ST
",W,53409,SHELTERS,-12472659.65,3957299.864
1626,33.465821,-112.035807,"WB MCDOWELL RD FS 21ST PL
",E,78052,SHELTERS,-12471768.99,3957298.396
1627,33.465821,-112.035807,"WB MCDOWELL RD FS 21ST PL
",W,45813,SHELTERS,-12471768.99,3957298.396
1628,33.465824,-112.023506,"WB MCDOWELL RD FS 27TH PL
",E,67713,SHELTERS,-12470399.64,3957298.796
1629,33.465824,-112.023506,"WB MCDOWELL RD FS 27TH PL
",W,40232,SHELTERS,-12470399.64,3957298.796
1630,33.465794,-112.013505,"WB MCDOWELL RD FS 32ND ST
",E,67713,SHELTERS,-12469286.34,3957294.793
1631,33.465794,-112.013505,"WB MCDOWELL RD FS 32ND ST
",W,40232,SHELTERS,-12469286.34,3957294.793
1632,33.319893,-111.99153,"EB RAY RD FS RANCH CIR
",W,88372,SHELTERS,-12466840.09,3937841.793
1633,33.319893,-111.99153,"EB RAY RD FS RANCH CIR
",E,51607,SHELTERS,-12466840.09,3937841.793
1634,33.465764,-112.004812,"WB MCDOWELL RD FS 36TH ST
",E,83510,SHELTERS,-12468318.64,3957290.79
1635,33.465764,-112.004812,"WB MCDOWELL RD FS 36TH ST
",W,49204,SHELTERS,-12468318.64,3957290.79
1636,33.465726,-111.996007,"WB MCDOWELL RD FS 40TH ST
",E,83510,SHELTERS,-12467338.47,3957285.719
